fix_commit,fname,changed_lines,bug_commits
84645b7,deploy-configs/networks/mainnet.json,"[[('-6', '3'), ('+6', '2')]]","{'79318395', 'f08d39c7'}"
6d0d353,deploy-configs/config.json,"[[('-3', '1'), ('+3', '1')]]",{'d11c3649'}
3f5a487,buidler.config.js,"[[('-1', '2'), ('+1', '2')]]","{'e3878236', '^00a081e'}"
3f5a487,scripts/deploy-aave-dai.js,"[[('-1', '35'), ('+1', '35')]]","{'51d2537b', 'bdcf5720', 'c9b03d7f', '4b0200f5'}"
3f5a487,scripts/deploy-compound-dai.js,"[[('-1', '36'), ('+1', '36')]]","{'c9b03d7f', 'bdcf5720', '9960f6a0', '760a4a98'}"
3f5a487,scripts/gas-profiling/aave-multiDeposit.js,"[[('-1', '119'), ('+1', '118')]]","{'0a0c5a83', '67d62574'}"
3f5a487,scripts/gas-profiling/aave-multiEarlyWithdraw.js,"[[('-1', '133'), ('+1', '132')]]",{'67d62574'}
3f5a487,scripts/gas-profiling/aave-multiWithdraw.js,"[[('-1', '133'), ('+1', '132')]]",{'67d62574'}
3f5a487,scripts/gas-profiling/compound-multiDeposit.js,"[[('-1', '118'), ('+1', '117')]]","{'67d62574', '9960f6a0', '760a4a98'}"
3f5a487,scripts/gas-profiling/compound-multiEarlyWithdraw.js,"[[('-1', '133'), ('+1', '132')]]","{'67d62574', '9960f6a0', '760a4a98'}"
3f5a487,scripts/gas-profiling/compound-multiWithdraw.js,"[[('-1', '133'), ('+1', '132')]]","{'67d62574', '9960f6a0', '760a4a98'}"
7931839,deploy-configs/networks/mainnet.json,"[[('-7', '2'), ('+7', '2')]]","{'2e3f55bb', '8ea00cb1'}"
7931839,deploy-configs/pools/aave-usdc.json,"[[('-10', '1'), ('+10', '1')], [('-18', '1'), ('+18', '1')]]","{'e8e99ebb', '02a434d1'}"
7931839,deploy-configs/pools/compound-uni.json,"[[('-10', '1'), ('+10', '1')], [('-18', '1'), ('+18', '1')]]","{'8ea00cb1', '02a434d1'}"
7931839,deploy-configs/pools/compound-usdc.json,"[[('-10', '1'), ('+10', '1')], [('-18', '1'), ('+18', '1')]]","{'8ea00cb1', '02a434d1'}"
7931839,deploy-configs/pools/yvault-crvsbtc.json,"[[('-10', '1'), ('+10', '1')]]",{'d3fa5f73'}
7931839,deploy-configs/pools/yvault-ycrv.json,"[[('-10', '1'), ('+10', '1')]]",{'d3fa5f73'}
